path	blob_sha256	bytes	units	language	status	reason
docs/task-receipts/haunt-confirmatory-v1-scorer-blocker-20260914.md	c18edefc59ed906d50e2010aa9a3e44cce04a588950152b9b276c183731ccace	2631	40	markdown	included	
docs/task-receipts/haunt-confirmatory-v1-scorer-validator-binding-20260914.md	f8968a96abf3632fc992b51d7cc5dd693f08317214312a9a97ee3fc26fcb69a9	2430	45	markdown	included	
docs/task-receipts/haunt-drift-v2-adapter-training-20260913.md	43be23960503ef68b03b323aed2f4c8c0681e26133f45b89f15e5aba7a5feea7	2668	38	markdown	included	
docs/task-receipts/haunt-drift-v2-adapter-training-preflight-20260913.md	db6d0252ab58d40205c7553f75770778bda0655159d7d468166c7e0c025724cd	3221	42	markdown	included	
docs/task-receipts/haunt-drift-v2-heldout-scorer-20260913.md	fcce4fa85d33694f0d0657531f91dcb3eaa0ba9c448c6ac57f6ee8fcb22ff8fc	2906	44	markdown	included	
docs/task-receipts/haunt-drift-v2-runner-provenance-20260913.md	48adf5cc4236e4327ff7f6c8e65da2ff0d68048123e597be060cf116d90fe9e5	2862	24	markdown	included	
docs/task-receipts/haunt-final-confirmatory-gate-audit-20260913.md	6119d4cfb1dec352f1264c273246c06e97a6dfc402e2d39f3f79f09ad32a0c07	4237	61	markdown	included	
docs/task-receipts/haunt-final-confirmatory-gate-audit-20260914.md	a0e8c42180927b0f499f1facbacebceb9806021c7ead2c440b8e9c390636fa52	3395	54	markdown	included	
docs/task-receipts/haunt-final-confirmatory-gate-reaudit-20260913.md	53943fdcd27363d02029317a08e5fc61ddb67c1da2ac12283815540933525fd1	3809	62	markdown	included	
docs/task-receipts/haunt-final-v2-gate-audit-20260913.md	737ac9654c008544777c9453771f01409e0b1a5d099d5561dfeb4db0b67cf987	3892	52	markdown	included	
docs/task-receipts/haunt-freeze-unseen-confirmatory-sample-20260913.md	841cb1bb014db35ee9f14cdc28f6977fd9dea8d0032566b69857bab1f2326822	4235	66	markdown	included	
docs/task-receipts/haunt-generative-v2-preregistration-blocked-20260913.md	a6cc96d5ec90947b374f4863d3d9ed6ce48b9bcef9ff6e036ddad0030d9b40eb	2531	41	markdown	included	
docs/task-receipts/haunt-ground-truth-v2-objective-only-20260913.md	322ba6f776d687612a8a49075d40b49012b5db2ae4a435233e4dc2ce1f9aed64	3001	20	markdown	included	
docs/task-receipts/haunt-install-unblock-20260908-generative-output.txt	86ca31e69f15883e1ec36fbdca97c5c1aaf3d822203a47b2b98c7a3a52d550f0	1728	44	text	included	
docs/task-receipts/haunt-install-unblock-20260908.md	52ff050e581f3a3f3e537ff21f64d7cfad7a4425becdea376d702ab1e0707c8b	2836	72	markdown	included	
docs/task-receipts/haunt-install-unblock-20260909.md	0999024b62d6674bb4596fd87aac7d9768505fe778caffe708df48c8baa734f1	1321	29	markdown	included	
docs/task-receipts/haunt-publishable-closeout-readme-correction-20260911.md	babc6e142aa486396cf8c5d99d421334773fd22ac7e3e53800e7c03b76518192	1161	33	markdown	included	
docs/task-receipts/haunt-reader-registration-status-disclosure-20260914.md	f66520a1cd7c2469bfc95d5d1e97aeb928501e7b76f206a4922771a1858de349	1246	22	markdown	included	
docs/task-receipts/haunt-reader-sample-scope-disclosure-20260914.md	c2b2d146966731eb83cfcd10765581976bf019cd1eddcd63aa0a8f34a9294627	1658	24	markdown	included	
docs/task-receipts/haunt-unblock-2cc164a3-triage-20260913.md	7575712dff9d090874018d022f5c0c313b9c5df2f37c52b653c327dfb133b249	1750	28	markdown	included	
docs/task-receipts/haunt-unblock-5df9f86095d1bf5e-resolve-20260913.md	506f9c3679791b5ea7e655c55cb6a9cc4b4b163085cbaead29a3c403d08e406a	3945	60	markdown	included	
docs/task-receipts/haunt-unblock-a199dc7c2601cb7f-20260909.md	fa2dd46b227c8ba06ca1631fed53135ff54378e4ae27080a7cdc6a906b67519b	1897	46	markdown	included	
docs/task-receipts/haunt-unblock-d777001dbb8844aa-20260909.md	8ca97ed288645ec7d7e88d2d21d0074644be6557bf538852b694a3345508c314	2082	41	markdown	included	
docs/task-receipts/haunt-unblock-vpn-67238de3eb987139-20260911-r2.md	df5445ee52b6a90382701f967e4487d2c26fa38cea3d139833ae4462325a5f34	1529	37	markdown	included	
docs/task-receipts/recreated-rejected-20260908-10-20260908T085150Z-retry.txt	ecc42de83efb6b35f0b16f77b0e22bfb1fa6019274b31703fe80abd122ce24c5	3163	73	text	included	
docs/task-receipts/recreated-rejected-20260908-10.md	ddc69ce1061c5bd8137d4675b1ad088ec66bebd6a08ea8cfe4a2a8351718cd11	1549	38	markdown	included	
docs/task-receipts/tinyfleet-operator-ideas-verify-bbywvy-baseline-20260912.md	0725dfd82293d45549af146d92a2b0f40b2992ce1e18371c9ae0c19af403fab8	3915	70	markdown	included	
docs/task-receipts/unblock-adint-4f1b25c11bcea743-20260911.md	0158eac7190e0ae21a62cb0c5755fa8d8a5b4473c78ba2a4e1b2a4bf4b486747	2363	57	markdown	included	
docs/task-receipts/unblock-haunt-00559dad400ae1aa-resolve-20260912.md	04df7a0c9e41a21bd23f85a920ca9453786ecb36fc06cfd80a82baaccc4e5edb	3416	53	markdown	included	
docs/task-receipts/unblock-haunt-01fdec883ff0475d-20260911.md	7cbff34216ce7f892275d7650860a033fb8a19bfb5a7107d36ec80fe14a8be87	2673	57	markdown	included	
docs/task-receipts/unblock-haunt-153c03064dc3e1ca-20260911.md	8541a240228da734fbf293df0f20da190ef3a0977434a7bc008c903f6b5a9798	1688	44	markdown	included	
docs/task-receipts/unblock-haunt-2e1cbcd2f8380a3b-resolve-20260914.md	b1046fb8fcdfcb46985f7ad46716bebaac444ae206f80e461d5e3603f626d906	2490	41	markdown	included	
docs/task-receipts/unblock-haunt-4d510ef47034d468-20260911.md	6d6c2ebe18018979409b90b3e6378bd646fa53ae36b3290f6faa4349500b8752	2335	54	markdown	included	
docs/task-receipts/unblock-haunt-69db9419928a4a06-20260911.md	cd61eca82027e0db6688d39559c0be5ee8e8a6fa4fcb827c572fbdb3be723e70	2508	54	markdown	included	
docs/task-receipts/unblock-haunt-77d4894fe9ec510c-resolve-20260912.md	464f43df6a9fea7166533f7399f7f836d7b99ba0b80893428db5a2b1f11faebd	3316	63	markdown	included	
docs/task-receipts/unblock-haunt-7879be9cfd90708b-20260911.md	a8d78d8425b71458300db38e27cc67fafcf3ba07780ea62bafaba4580f6db5c0	1811	49	markdown	included	
docs/task-receipts/unblock-haunt-a8c15381384a62a2-20260911.md	e87b65b69ce9214ad4076ded56092a9ef1182ab9f41e35e209fd3a310aaeec58	1622	36	markdown	included	
docs/task-receipts/unblock-haunt-b20b00c3789684f5-resolve-20260911.md	00ecacba292a6c9f80381ae1083fe82ab56b9750862b95178673933391c42b4c	983	23	markdown	included	
docs/task-receipts/unblock-haunt-b70faed864d60d11-resolve-20260912.md	a41e865ae5df55190174ea4d252613a062e04d40deca03c574d33b66d2a63d92	3098	62	markdown	included	
docs/task-receipts/unblock-haunt-bdf0bd563436ad74-resolve-20260913-r2.md	1ddd270f6383f9c0faf2076ce30e29cc7ecd22a0e74caeeb680f49f49303cb4f	3972	55	markdown	included	
docs/task-receipts/unblock-haunt-bdf0bd563436ad74-resolve-20260913.md	68f5c81f67e13d72deb3fcf93573080bcdc66dd6fa80b5703acff01bdb249de0	3714	56	markdown	included	
docs/task-receipts/unblock-haunt-beff14c22d6d6cde-resolve-20260912.md	a138108cd92de673f30e22821c407d94f8c3bcd2e41e5f3958d6cd10895021b5	1742	32	markdown	included	
docs/task-receipts/unblock-haunt-c2b458c5951d307d-resolve-20260914.md	1fa634d73d52b5c2bad670ff0c61759d5f5377d5efffdfca499b389b74cbc30c	3150	46	markdown	included	
docs/task-receipts/unblock-haunt-df95bf7b4125c078-resolve-20260913.md	35cb2132c9b3a9b3f95c4eebc3ed92a8a8243e2bccbdc3dbba80b102026ce9a5	5417	81	markdown	included	
docs/task-receipts/unblock-haunt-e2435cee8ec460ac-resolve-20260912.md	0297afed69f6b74ba321b52b76fc7f100aa06b2afb40ad7110c7b4a45fdd9b9c	2189	39	markdown	included	
docs/task-receipts/unblock-haunt-eb293e460f9aa5c5-resolve-20260912.md	bcd82b5807c130b500faedd0edd05e72000165a5154170fc0f225daf6ddce0f0	2529	47	markdown	included	
docs/task-receipts/unblock-haunt-queue-audit-20260911.md	ff30a3a1a78b3f0762887f3fc36b05b526d8fd44d943f0cf7e57cde26b8f51a3	2352	54	markdown	included	
docs/task-receipts/unblock-vpn-a6e8c936f0c0e817-resolve-20260911.md	56fa3c18b3be4f6281a0f907a3fd5c1795e42092b22a0bc8d98ee5a321578b51	2495	51	markdown	included	
docs/task-receipts/vpn-confirmatory-v1-independent-gate-verification-20260914.md	dfa53f3d7062ae7e95e7050c7bb9c0afa89ddaccefa65d025b9766c495c2c2f1	2099	23	markdown	included	
docs/task-receipts/vpn-ground-truth-v2-independent-verification-20260913.md	eaa78c63c40c26f3b1a071b68919411e5bd004a81200b1c0658f881bcc989e0e	3856	25	markdown	included	
docs/task-receipts/vpn-verify-unseen-sample-registration-20260913.md	45c8104ac05855a1a76b6be9c42288ac6038408f143cabdbf55118a2dba8e6de	5253	73	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/01-repo-mesh-audit.md	f89ad3da627b5bdcf35aad02b8b34f812ae7eca5f8f872a4875591fcc56cb83c	7042	123	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/02-external-sample-v2/README.md	40ea7378bf1c456a114d87a6e5c784c1ed82c8f48f146dd17548f480e8eb18fc	1650	28	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/02-external-sample-v2/availability.md	61197849e34da5a5a39d6adbf2bedbb82fcb220de153c5bae068c7a236667f42	1846	28	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/02-external-sample-v2/sample-manifest.json	07c2b0b34f204b2ef549ecf1aa7c581fb7c03af1dbcb8e4a9b4581d392b3ee59	10003	102	json	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/02-external-sample/README.md	5d4a9255cad68c43ca8423df8433b24b8e22d487baf5ebe53d143a1da56e3906	1781	42	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/02-external-sample/availability.md	aaa8ba7cbcbbb0a327b738591030b715e2bad0a51d66e0a211a0025b659dbbb4	1057	16	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/02-external-sample/sample-manifest.json	c432cb6e3dabb4b7b0cfc4584fb5f55054cb8b7c8958173d0578d1e374b37dc7	3762	48	json	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/README.md	71d2b22089b94f1db8a822fc76211bafa8e42cd9ee760b801b389c9e158019f7	2403	42	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/behavioral.tsv	76d7d162a8948fe3397da716afb6ca74d9192dfb8910317df77fb9681e7d6590	580	3	tsv	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/checksums.sha256	f693ad4827ad61847d81ce10ec4c2af99de438dc87e27c768e5a0d0ec7331b72	1030	11	other	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/command-capture.tsv	8f8fe60bf6be4014b9c4ac7c93e75eff8b5729d579c28833f938a974ff704224	2010	7	tsv	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/decision.md	512e476bdd35b210741e8565385fc95a6dff7a40011efaa041f737f78ccb2f1a	1636	25	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/environment.txt	2e411a726f35aa5c8dcac609d7194e90a3548131f048809e6f3ce61af843172a	691	11	text	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/generative.tsv	09c7b3cbb08992ecf351cd847d657b08dc6b47746e64e5ad9ea84885a81a9129	242	2	tsv	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/lexical.tsv	36ddca30eeda1da96fc55347f586570f13f72374d24ac30f6e6996422e6a3f64	245	2	tsv	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/outputs/new-mesh-task.stdout	47de3cbf9dba8bb57684fbf2b1f3a3f7f492fabe6bf6a95835e28711ce57e45c	135	1	other	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/outputs/new-test-board-check-container.stdout	8cb6245073a82c41e9f6018c85def9528e45a484550bc66afc47e5ca6c9c1426	104	2	other	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/outputs/new-test-mesh-board.stdout	33b5f519e3416873e48f4051fd70d9551d69b4c33b9005fead2cfd5acb357c37	54	1	other	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/outputs/old-mesh-task.stdout	47de3cbf9dba8bb57684fbf2b1f3a3f7f492fabe6bf6a95835e28711ce57e45c	135	1	other	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/outputs/old-test-board-check-container.stdout	8cb6245073a82c41e9f6018c85def9528e45a484550bc66afc47e5ca6c9c1426	104	2	other	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/outputs/old-test-mesh-board.stderr	830dec412e903f66b88ea51f1ca41e0277c18f064de9c67260711e5a21ba3345	65	1	other	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/predicates.tsv	5c1030d237dec679279921db5515afa075ccc77deaa84b2747859b698fb929a9	1213	8	tsv	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/raw-input.json	786984dd7402db83929e21dafd4021d463c7e694921018b441c62847c79f621d	1013	17	json	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/run-config.json	22369596577f8c22fb5c8c171a416f6258b6a4b61aa6adb46b6fbb1bf11c6a33	1271	21	json	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/runtime-lock.json	5b5b63358525efb556a17cc08c19e96e5f52ddd18976a6413e6969a865c5dbca	797	11	json	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/03-analysis/structural.tsv	d50127f92e186e5eb11b3ac4efb560e6ea34637822a175c3f2c3979328c16113	446	4	tsv	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/04-conclusions/README.md	bc09e1acb22d29d237934fe7b28ee95e062b092c9a996836ba8482b58c6d50e8	2103	39	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/04-conclusions/checksums.sha256	c5cd99ed492b2c61b1b04b1692c4d348ff65a06b549d6fb3df7b09f0f474c037	1772	19	other	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/04-conclusions/conclusions.md	94eee5d1099ea82c22a9d2bdfe2a2920ff298f1660ddea6a71e87705d7ed46ff	1099	24	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/04-conclusions/cross-repository-report.md	235975d1db629269510e3a72171fe8228542fef6755ba6c0660fb511b4f51cf3	1382	36	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/04-conclusions/limitations.md	121836db9d1d2e75092cf68ef6f67f4e4b7bb7ed19cd1ed40d2b7c2515a64aab	1064	20	markdown	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/04-conclusions/repository-manifest.json	841bbfbf9089b6c0f44ec026340acf28ea1f32a2951e60a40427abb85a864794	951	20	json	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/04-conclusions/verification-ledger.tsv	725de65724474cc61d67f9434fc7ba545e99e3ca8c00d99eec38b7f26c086576	1317	11	tsv	included	
docs/tiny-fleet-artifacts-20260907/architecture-drift/05-continuation-audit-20260907.md	a54ca6fd8d3d6a3380797f46b5d1b3be63baa9b812449a6511e3e6cf0d04221a	2362	56	markdown	included	
docs/tiny-fleet-drift-report.md	72c9972bcc7dde53a8283af1d0c3f0559683de90cd9bb86037ac56b1b72a3df3	7092	176	markdown	included	
docs/tiny-fleet-reaudit-20260907-haunt.md	76cdf99922c3f5d93108b51d175c5c843f8cb0eb66b17c04105134041375bea5	1633	40	markdown	included	
models/operator-policy.json	90cb89c91e89e31caa78cfe2b26c9772568d2af74627f6b3b5d51a5a2283a1a1	7977	234	json	included	
requirements-eval.txt	6686fb131440a3db9a1cbf8bd89efc0dd5ab550fbef144d504a381188d018dcb	88	3	text	included	
runs/applications/command-intents/baseline-20260908/regex-grammar-raw.jsonl	260b45ad1e2435aaae91cb4e7bf1d3d688c16394a9393ea5f7c6464327bf7aff	39739	0	other	excluded	generated-or-vendor-path
runs/applications/command-intents/baseline-20260908/summary.json	b7c501c2858831d65236bf9c76aadd750eb26ff0ec519139a838907ae9b71f5f	388	0	json	excluded	generated-or-vendor-path
runs/applications/duplicate-incidents/bm25-raw.jsonl	fae2c57bbe3e49e6ae69379bf5d609bd72d9cd1677392280793cd61d72e5f116	72066	0	other	excluded	generated-or-vendor-path
runs/applications/duplicate-incidents/character-ngram-raw.jsonl	0e032154eeac9f234efa48a35cecc6e38e6713e9df0abc9dbf13e1a46bc97683	71626	0	other	excluded	generated-or-vendor-path
runs/applications/duplicate-incidents/normalized-hash-raw.jsonl	ddf34d546572020a1e89118973c55a679c30067ae9a29736cd7d32701d29221d	63374	0	other	excluded	generated-or-vendor-path
runs/applications/duplicate-incidents/summary.json	081346815da1b858d66983257ab45e9da30fa63d6d96f2bcb8f98876ce626603	2701	0	json	excluded	generated-or-vendor-path
runs/applications/log-normalization/regex-template-raw.jsonl	2116f3cbe57226df74265e4a6c8fa108cb798a20a3e9067792b84e403a7ab46e	94064	0	other	excluded	generated-or-vendor-path
runs/applications/log-normalization/summary.json	a69fd8df1ae28fdc7add04b6100deefd2726502af441760862f4dffc82797282	615	0	json	excluded	generated-or-vendor-path
runs/applications/noisy-text-correction/baseline-20260909/raw.jsonl	555f1ab7808d5d01324c770e58fc594b48ea17ff55364d6a4214e4aed8b988fd	128828	0	other	excluded	generated-or-vendor-path
runs/applications/noisy-text-correction/baseline-20260909/summary.json	193f897e5df3d7f333e49ab64213911db5c76e25422b2bbd66e533bc4cf74848	2005	0	json	excluded	generated-or-vendor-path
runs/applications/redaction-assistance/regex-raw.jsonl	b9eec6416a1dfbc0caae9da431e0c43ecf03ef557f0228915f621da69d9eae31	37335	0	other	excluded	generated-or-vendor-path
runs/applications/redaction-assistance/summary.json	474f2819f1fa4d74b9f66eb05f9aa3be1adab0fa2501f05f9945b1610ba12cd5	2799	0	json	excluded	generated-or-vendor-path
runs/applications/registry.json	8d47199baddc4d2d7e78a2975a524e482526c6de38ad506a52a13e733930088b	15016	0	json	excluded	generated-or-vendor-path
runs/applications/runbook-retrieval/bm25-raw.jsonl	199639828a2927b77e01513253da2e0c04ff9c9f2c6ca71094a02fd5583b07d7	61901	0	other	excluded	generated-or-vendor-path
runs/applications/runbook-retrieval/summary.json	b416a05d41cf8353ccb6fc04f43d797d388608e5931e20d0b16ef4888c84cbab	665	0	json	excluded	generated-or-vendor-path
runs/applications/support-routing/nearest-centroid-raw.jsonl	85978bebdf857da2cbd1522c7e6c07b1706e463d2fb0f170069eafb4a795d1d8	46563	0	other	excluded	generated-or-vendor-path
runs/applications/support-routing/summary.json	df23715ea7ff102b9df43df5da2d205513c5564a6ce764c1113fe51ec78f3009	825	0	json	excluded	generated-or-vendor-path
runs/applications/support-routing/tfidf-logistic-raw.jsonl	8cb740e53e27da5defaedf814f739a58d4d0e97e464306c7ccd214d2b92112b7	47344	0	other	excluded	generated-or-vendor-path
runs/applications/ticket-extraction/baseline-20260908/regex-dictionary-raw.jsonl	bf76823764f36a0a94351aee9dcbbd76161cca320fcad4084bb09cb9535650b3	79642	0	other	excluded	generated-or-vendor-path
runs/applications/ticket-extraction/baseline-20260908/summary.json	0837c47a02e3a3255268e2c7d584d71e01dc89e1f693c2a8ec0efb5fbf29cf3c	519	0	json	excluded	generated-or-vendor-path
runs/applications/transliteration/baseline-20260909/raw.jsonl	bf7b5e768d07dbb7bad309226d6dcced00fe8bc1833ac08b1a62c521bcb16b5c	120436	0	other	excluded	generated-or-vendor-path
runs/applications/transliteration/baseline-20260909/summary.json	76a272b3ad1a8ec5178b0adb5707d0d6c189a971b56edf4083e1ea69430a3d23	1949	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-paired-closeout-20260914.json	fd36f832d08601ba21debc3735bc8f6489a33a0d4415ba91485850de1c1800f5	7737	0	json	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-anyio49-trio0261/freeze.txt	4e3fdafd78d5e1d76c754c26e811336d9b544bb52a779e36c7b240abb86d7a7e	1466	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-anyio49-trio0261/full-pytest.log	6a77147fb35f9fe2345b13a03584fd0e8d60dfa8a6166170879098ace7f34423	1818	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-anyio49-trio0261/python-version.txt	5b3e43dc38ca01e3f5a7854ba50d4330864b0c1e0f646650b2c78cf072acc366	14	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-anyio49-trio0261/requirements.freeze.txt	7effa87c8bb0d96c9e4a233667cdcec3f0b26bd5f608ca2befb1f54b4653fef9	1535	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-anyio49-trio0261/targeted-pytest.log	4237eb8d30ab4e25d028ca343d50bfba364b7f76a907b73390b9601a16e46fe1	98	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-trio028/freeze.txt	6caa3d1e10e7704f5031f0d21676540da290db65ae1195abbd7e8ac811718990	1617	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-trio028/pytest.log	6b2204cd10f328f7d9ccb4ae50755da63ab69f1892969e31951aae719dfacf4f	5178	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-trio032/freeze.txt	9d36ad937f2dfc4f33fe3d447ba07c2b3cc8e0da280180e7781b202a07f73d7a	1467	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-trio032/python-version.txt	5b3e43dc38ca01e3f5a7854ba50d4330864b0c1e0f646650b2c78cf072acc366	14	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-trio032/requirements.freeze.txt	e1287ea065007ac0ed1e524e998b742794b181f61ca97355af8c78291f3a729a	1536	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new-trio032/targeted-pytest.log	4dd45560317b0fa0acde856f7aa208ca55ef20776c3004db8faf7add38cec59a	4642	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new/full-freeze.txt	1038e80150053496bdf3a1640f20af46465ebc20042fcf4183cb62815592dfe2	1617	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-py312/httpx-new/full-pytest.log	08cc32d5099dcafdb5365f59d6535d2e48ee25f8022cca0e96b4323d2cd0771a	8908	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/README.md	21e814782d2ce5098a89aa751ac0dafad0a00b41885038b804d451bcea33f3ab	3238	0	markdown	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/attrs-new.freeze.txt	d7e9def7e06bc66858a04778637c978c5b0f53130e6dba987ed9111c6fd6f013	645	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/attrs-new.runtime.txt	7c9a9a1e235b816e3cfcd52b2cc512fc72af5cc22ec7fb0e1c9109a122c0cc48	87	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/attrs-old.freeze.txt	2696da8de345e8f75e8ee7431409a3c54c8c1f2b6222c5ccc5ef52fe6725032b	397	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/attrs-old.runtime.txt	7c9a9a1e235b816e3cfcd52b2cc512fc72af5cc22ec7fb0e1c9109a122c0cc48	87	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/httpx-new.freeze.txt	0f7b8145dda76c6cde85fcb9140cb30640ab5d9ecb135304f4c4fcf57918d288	1561	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/httpx-new.runtime.txt	7c9a9a1e235b816e3cfcd52b2cc512fc72af5cc22ec7fb0e1c9109a122c0cc48	87	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/httpx-old.freeze.txt	4b9dd803e6016573a6e140818985c4e76895796c1f86b06f5a509218733bc0ef	1691	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/httpx-old.runtime.txt	7c9a9a1e235b816e3cfcd52b2cc512fc72af5cc22ec7fb0e1c9109a122c0cc48	87	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/pytest-new.freeze.txt	34ac33f764aec645cd7547f3d6a38f44ce780a23b8177220394cb496af5969ce	29	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/pytest-new.runtime.txt	7c9a9a1e235b816e3cfcd52b2cc512fc72af5cc22ec7fb0e1c9109a122c0cc48	87	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/pytest-old.freeze.txt	34ac33f764aec645cd7547f3d6a38f44ce780a23b8177220394cb496af5969ce	29	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/environments/pytest-old.runtime.txt	7c9a9a1e235b816e3cfcd52b2cc512fc72af5cc22ec7fb0e1c9109a122c0cc48	87	0	text	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/attrs-new.log.gz	65d2bfd526f7bb193c16255e3cbaf1a59d67d7f41cb7bb159b86ce9f60bce626	1967	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/attrs-new.venv.log.gz	59869db34853933b239f1e2219cf7d431da006aa919635478511fabbfc8849d2	20	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/attrs-old.log.gz	607238eee48061cb2042e176cf79edd7ebd1d8b9318989cb1dfe2e1fa564dfe5	1407	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/attrs-old.venv.log.gz	59869db34853933b239f1e2219cf7d431da006aa919635478511fabbfc8849d2	20	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/httpx-new.log.gz	66490c7ca519b20b120c15cd1d89f8baa07ba43826f8e6f9d6e2ecdffda73e16	4660	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/httpx-new.venv.log.gz	59869db34853933b239f1e2219cf7d431da006aa919635478511fabbfc8849d2	20	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/httpx-old.log.gz	e442d589d07813fffa277139984bba07713b8eaccd04982bd333dc4e46d4c29b	5508	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/httpx-old.venv.log.gz	59869db34853933b239f1e2219cf7d431da006aa919635478511fabbfc8849d2	20	0	other	excluded	generated-or-vendor-path
runs/behavioral-preflight-confirmatory-v1-python311/install/pytest-new.log.gz	e8bdd60ab5d2f58dcf0d6832c1b77e4a56d467e71c9ecaf4dd58b9ac7b7582dd	1533	0	other	excluded	generated-or-vendor-path
